id,nom,categorie,sous_categorie,couleur,image_path,description,prix,matiere
43808,Royal Diadem Gold & Purple Earrings,Jewellery,Earrings,Purple,images/43808.jpg,"Les boucles d'oreilles Royal Diadem Gold & Purple allient une élégance royale à une touche de couleur. Leur motif majestueux, rehaussé de doré et de pourpre, apportera une touche de glamour et de noblesse à n'importe quelle tenue. Parfaites pour sublimer un look spécial ou ajouter une note chic au quotidien.",13072,Laiton
48652,Lucera Women Silver Earrings,Jewellery,Earrings,Silver,images/48652.jpg,Les boucles d'oreilles Lucera en argent sterling apportent une touche d'élégance intemporelle à votre look. Leur finition métallique lumineuse et leur design épuré en font un accessoire idéal pour sublimer vos tenues du quotidien comme les occasions spéciales. Complétez votre style avec ce bijou chic et versatile qui ne passe jamais inaperçu.,13611,Acier
48581,Revv Men Steel Bracelet,Jewellery,Bracelet,Steel,images/48581.jpg,"Le bracelet en acier Revv pour homme allie robustesse et design épuré pour un style masculin affirmé. Son fini acier inoxydable assure durabilité et résistance à l'usure, tandis que son fermoir sécurisé garantit un confort au quotidien. Un accessoire idéal pour ajouter une touche moderne et intemporelle à toute tenue.",15180,Or plaqué
59516,Lucera Silver Pendant With Chain,Jewellery,Pendant,Silver,images/59516.jpg,"Le pendentif Lucera en argent sterling sublime votre décolleté avec son design épuré et lumineux. Il est accompagné d'une chaîne fine, idéale pour un port quotidien ou pour sublimer une tenue plus spéciale. Accessoire chic et intemporel, il apportera une touche d'élégance discrète à votre style.",8631,Or plaqué
43705,Royal Diadem White Jewellery Set,Jewellery,Jewellery Set,White,images/43705.jpg,"Le Royal Diadem White Jewellery Set sublime votre tenue avec une élégance royale. Ce sublime ensemble de bijoux blancs, composé de pièces coordonnées, apporte une touche de sophistication et de glamour parfait pour toutes les occasions. Révalez votre majesté naturelle avec ce set design et raffiné.",11975,Argent sterling
48815,Lucera Women Silver Pendant with Chain,Jewellery,Pendant,Silver,images/48815.jpg,"Le pendentif Lucera, en argent raffiné, apporte une touche d'éclat élégante à votre quotidien. Accompagné de sa chaîne discrète, il s'agence parfaitement à tous vos styles pour une look chic et intemporel. Un accessoire indispensable pour sublimer votre tenue avec finesse.",9046,Argent sterling
46036,Estelle Women Gold Jewellery Set,Jewellery,Jewellery Set,Gold,images/46036.jpg,"L'ensemble de bijoux en or pour femmes ""Estelle"" apporte une touche d'élégance discrète à votre quotidien. Composé de pièces coordonnées, il ajoute une note lumineuse et chic à n'importe quelle tenue. Un must-have pour sublimer votre style avec sobriété.",12921,Or plaqué
52328,ToniQ Women Teal Set of 6 Bangles,Jewellery,Bangle,Blue,images/52328.jpg,"Élégant set de 6 bracelets colorés pour femme, dans un ton bleu turquoise lumineux. Parfaits pour sublimer votre poignet avec leur style moderne et polyvalent, idéal pour mixer et matcher selon vos tenues.",12354,Or plaqué
58605,ToniQ Women Silver Earrings,Jewellery,Earrings,Silver,images/58605.jpg,"Les boucles d'oreilles ToniQ en argent sterling apportent une touche d'éclat subtil et moderne à votre tenue. Leur design élégant et minimaliste en fait un accessoire polyvalent, parfait pour apporter une pointe de raffinement à votre quotidien. Idéales pour une look chic et intemporel.",14661,Or plaqué
43706,Royal Diadem Green Jewellery Set,Jewellery,Jewellery Set,Green,images/43706.jpg,"Le Royal Diadem Green Jewellery Set sublime votre allure avec ses magnifiques créations vertes, alliant élégance et modernité. Ce set coordonné, parfait pour sublimer tenues de jour ou de soirée, apportera une touche royale à votre style. Une pièce maîtresse pour ajouter une note de distinction à votre collection de bijoux.",14749,Acier
48560,Revv Men Steel Bracelet,Jewellery,Bracelet,Steel,images/48560.jpg,"Le Revv Men Steel Bracelet est un bijou d'élégance masculine, façonné dans un acier robuste pour une durabilité exceptionnelle. Son design minimaliste et sa finition acier apportent une touche moderne et raffinée à tous les styles, parfait pour un look contemporain et sophistiqué.",10064,Argent sterling
46205,Adrika Gold Coloured Bangle,Jewellery,Bangle,Gold,images/46205.jpg,"L'Adrika Gold Coloured Bangle est un bracelet élégant en couleur or, offrant une touche de luxe à votre poignet. Son design minimaliste et son fini métallique lumineux le rendent facile à porter seul ou en superposition pour un style raffiné et intemporel. Une pièce essentielle pour sublimer vos tenues du quotidien comme les occasions spéciales.",8741,Acier
56212,Estelle Women Gold Pendant with Chain,Jewellery,Pendant,Gold,images/56212.jpg,"L'Estelle Gold Women est un pendentif doré élégant, orné d'un motif raffiné et suspendu à une fine chaîne. Sa finition dorée lumineuse et son design intemporel apportent une touche de sophistication à n'importe quelle tenue. Un must-have pour sublimer votre style quotidien ou pour offrir un cadeau précieux.",10109,Or plaqué
42623,Estelle Women Earrings,Jewellery,Earrings,Gold,images/42623.jpg,Les boucles d'oreilles Estelle ajoutent une touche d'élégance discrète à votre tenue avec leur finition dorée lumineuse. Leur design délicat et moderne sublimmera votre allure au quotidien comme pour les occasions spéciales.,13033,Or plaqué
58141,Rreverie Silver Earrings,Jewellery,Earrings,Silver,images/58141.jpg,Les boucles d'oreilles Rreverie en argent apportent une touche d'élégance discrète à votre style. Leur design minimaliste et raffiné les parfait pour sublimer votre quotidien ou une tenue de soirée. Un must-have pour ajouter une pointe de luminosité à votre look.,8615,Argent sterling
59782,Estelle Women Gold Bracelet,Jewellery,Bracelet,Gold,images/59782.jpg,"Laissez vous séduire par l'élégance intemporelle de ce bracelet en or pour femmes, une pièce indispensable qui apportera une touche de luxe à votre poignet. Son design fin et raffiné s'adaptera à toutes vos tenues, du quotidien aux occasions spéciales. Un bijou versatile et chic, parfait pour sublimer votre style quotidien.",8804,Argent sterling
56209,Estelle Women Gold Pendant,Jewellery,Pendant,Gold,images/56209.jpg,"L'Estelle Women Gold est un pendentif doré à la fois élégant et raffiné, conçu pour sublimer votre quotidien avec une touche de glamour. Sa fabrication de qualité et son design intemporel en font un indispensable pour ajouter une note chic à n'importe quelle tenue.",13987,Or plaqué
28413,Idee Men Metallic Sunglasses,Eyewear,Sunglasses,Metallic,images/28413.jpg,"Les Idee Men Metallic Sunglasses allient style et protection avec leur finition métallique moderne et audacieuse. Conçues pour un look tendance, ces lunettes de soleil sont parfaites pour sublimer vos tenues tout en préservant vos yeux du soleil. Un accessoire indispensable pour une allure sophistiquée et distinctive.",19267,Acétate
51716,Allen Solly Women Wayfarer Sunglasses AS 236 C2,Eyewear,Sunglasses,Brown,images/51716.jpg,"Les lunettes de soleil Allen Solly Women Wayfarer AS 236 C2 allient style intempériel et protection optimale avec leur cadre marron élégant. Leurs verres de qualité, conçus pour un port au quotidien, offrent une vision claire tout en ajoutant une touche rétro-chic à votre look. Accessoire indispensable pour sublimer vos tenées avec confiance.",15669,Métal
38210,Polaroid Men Sunglasses,Eyewear,Sunglasses,Black,images/38210.jpg,"Les lunettes de soleil Polaroid pour hommes allient style intempériel et fonctionnalité. Élaborées en noir, elles offrent une protection optimale contre les rayons UV tout en affirmant un look sophistiqué. Parfaites pour sublimer votre look au quotidien, ces lunettes sont un must-have pour l'homme moderne.",16257,Acétate
16890,Police Unisex Casual Black Sunglasses,Eyewear,Sunglasses,Black,images/16890.jpg,"Des lunettes de soleil unisexes en noir, conçues pour un style décontracté et intemporel. Leur design élégant et polyvalent les rend parfaites pour compléter n'importe quelle tenue quotidienne, tout offrant une protection solaire efficace.",19125,Plastique
38222,Polaroid Unisex Sunglasses,Eyewear,Sunglasses,Brown,images/38222.jpg,"Les Polaroid Unisex Sunglasses en brown sont un choix élégant et intemporel pour protéger vos yeux avec style. Fabriquées avec des verres polarisants, ces lunettes offrent une vision claire et réduisent les reflets pour un confort optimal au quotidien. Leur design unisex et leur couleur chaude en font un accessoire parfait pour compléter n'importe quelle tenue avec une touche rétro et moderne.",19082,Plastique
28190,Ray-Ban Men Aviator Sunglasses,Eyewear,Sunglasses,Gold,images/28190.jpg,"Les lunettes de soleil Ray-Ban Aviator pour homme, avec leur monture or élégante, allient style intemporel et fonctionnalité. Leurs verres de haute qualité offrent une protection optimale contre le soleil tout en affirmant un look iconique et sophistiqué.",12665,Plastique
16879,Police Unisex Casual Black Sunglasses,Eyewear,Sunglasses,Black,images/16879.jpg,"Lunettes de soleil unisexes en noir, au style casual intemporel et à la forme polyvalente pour un look décontracté. Conçues pour offrir une protection solaire efficace tout en ajoutant une touche d'élégance à votre tenue quotidienne. Leur design sobre et adapté à tous en fait un accessoire indispensable.",18172,Métal
28406,Idee Men Brown Sunglasses,Eyewear,Sunglasses,Brown,images/28406.jpg,"Les lunettes de soleil Idee Men Brown allient élégance intemporelle et protection optimale avec leur monture brune raffinée. Leurs verres bruns offrent une vision claire tout en filtrant efficacement les rayons du soleil, ajoutant une touche de style décontracté à votre look. Un accessoire indispensable pour protéger vos yeux avec une touche de masculinité authentique.",15665,Acétate
50201,Stoln Women Black Sunglasses,Eyewear,Sunglasses,Black,images/50201.jpg,"Les Stoln Women Black Sunglasses, un accessoire incontournable pour un look raffiné et protecteur. Leur design intemporel en noir allie élégance et fonctionnalité, garantissant un style audacieux tout en assurant une protection optimale contre les rayons UV. Parfaites pour sublimer vos tenues et affirmer votre look unique.",18684,Acétate
8683,Fastrack Men Sunglasses M050GR3,Eyewear,Sunglasses,Green,images/8683.jpg,"Les lunettes de soleil Fastrack M050GR3 offrent un look moderne avec leur monture vert élégant, conçues pour allier style et protection. Idéales pour un look décontracté, ces lunettes polarisées garantissent une visibilité optimale sous le soleil tout en affirmant votre look.",14242,Métal
16888,Police Men Casual Black Sunglasses,Eyewear,Sunglasses,Black,images/16888.jpg,"Élégantes et polyvalentes, ces lunettes de soleil noires pour homme allient style casual et protection efficace. Leur design noir sobre et intemporel en fait un accessoire indispensable pour compléter toutes vos tenues avec élégance.",15193,Acétate
49673,United Colors of Benetton Men Sunglass,Eyewear,Sunglasses,Steel,images/49673.jpg,"Les lunettes de soleil United Colors of Benetton pour homme, au style acier élégant, allient design moderne et fonctionnalité. Leurs verres polarisés protègent efficacement des rayons UV, tandis que leur forme ajustée assure un confort optimal au quotidien. Accessoire indispensable pour ajouter une touche de caractère à votre look estival.",15237,Métal
16951,Image Men Classic Eyewear Black Sunglasses,Eyewear,Sunglasses,Black,images/16951.jpg,"Les lunettes de soleil Image Men Classic Black allient style intemporel et fonctionnalité avec leur design sobre et élégant en noir. Conçues pour une protection solaire optimale, ces lunettes offrent un look raffiné et polyvalent, parfait pour compléter n'importe quelle tenue. Idéales pour ceux qui recherchent un accessoire mode à la fois classique et efficace.",12215,Acétate
39994,Park Avenue Men Metallic Frame Sunglasses,Eyewear,Sunglasses,Metallic,images/39994.jpg,"Les lunettes de soleil Park Avenue pour hommes, avec leur monture métallique, allient style moderne et élégance intemporelle. Leur design fin et raffiné offre un look sophistiqué tout en assurant une protection optimale contre les rayons UV, parfait pour sublimer votre look du quotidien.",18982,Plastique
29140,Vogue Women Purple Sunglasses,Eyewear,Sunglasses,Purple,images/29140.jpg,"Les lunettes de soleil Vogue pour femmes arborent une élégante couleur pourpre, pour un look chic et distingué. Leur design moderne et intemporel ajoute une touche de glamour à n'importe quelle tenue, tout en offrant une protection optimale contre les rayons UV. Accessoire indispensable pour sublimer votre style avec audace.",15809,Métal
16090,M tv Men My Fab Eyewear Brown Sunglasses,Eyewear,Sunglasses,Brown,images/16090.jpg,"Les solaires M tv Men My Fab Eyewear en brun allient style et protection pour un look moderne et sophistiqué. Leur teinte chaude rehausse votre tenue tout en offrant une excellente protection contre les rayons UV, pour un confort optimal au quotidien.",14068,Métal
51707,Van Heusen Men Grey Sunglasses,Eyewear,Sunglasses,Grey,images/51707.jpg,"Les lunettes de soleil Van Heusen pour hommes arborent un style intemporel avec leur gris sobre et élégant. Conçues pour un look raffiné et une protection optimale contre le soleil, elles allient confort et design distingué. Accessoire indispensable pour compléter votre tenue avec élégance.",14293,Plastique
28421,Idee Men Black Sunglasses,Eyewear,Sunglasses,Black,images/28421.jpg,"Découvrez les Idee Men Black Sunglasses, des lunettes de soleil noires au design intemporel et élégant. Conçues pour un look affirmé, elles allient protection solaire efficace et style minimaliste, parfait pour sublimer vos tenues quotidiennes. Un indispensable pour compléter votre look avec un caractère sophistiqué.",15537,Plastique
16948,Image Men Classic Eyewear Brown Sunglasses,Eyewear,Sunglasses,Brown,images/16948.jpg,"Les lunettes de soleil Image Men Classic en brun allient style intemporel et fonctionnalité avec leur design élégant et leur couleur discrète. Leurs verres teintés protègent efficacement contre les rayons du soleil, ajoutant une touche sophistiquée à votre look quotidien. Un accessoire indispensable pour une allure raffinée et protégée.",14492,Acétate
8704,Fastrack Women Hip Hop Sunglasses,Eyewear,Sunglasses,Red,images/8704.jpg,"Les lunettes de soleil Fastrack Women Hip Hop en rouge apportent un style audacieux et tendance, parfait pour affirmer votre look streetwear. Leur design hip-hop et leurs verres teintés vous protègent du soleil tout en ajoutant une touche de caractère à votre tenue. Un accessoire indispensable pour un look stylé et moderne.",12707,Acétate
38216,Polaroid Women Sunglasses,Eyewear,Sunglasses,Black,images/38216.jpg,"Les lunettes de soleil Polaroid pour femmes allient style intemporel et haute performance. Grâce à leur coloris noir classique et à leur design élégant, elles offrent une protection optimale contre les rayons UV tout sublimant votre look. Un accessoire indispensable pour ajouter une touche de sophistication à votre quotidien.",15468,Acétate
38208,Polaroid Women Sunglasses,Eyewear,Sunglasses,Grey,images/38208.jpg,"Les lunettes de soleil Polaroid pour femmes, au style intemporel en gris, allient élégance et protection optimale grâce à leur technologie polarisante. Légeres et confortables, elles sont conçues pour sublimer votre look tout en préservant votre vue du soleil. Un accessoire indispensable pour la saison, offrant à la fois style et praticité au quotidien.",19491,Acétate
38204,Polaroid Women Sunglasses,Eyewear,Sunglasses,Grey,images/38204.jpg,"Les lunettes de soleil Polaroid pour femmes, dans un gris élégant, combinent style moderne et protection UV optimale grâce à leur technologie polarisante. Leur design épuré et leurs finitions soignées en font un accessoire indispensable pour sublimer votre look tout en préservant votre vue.",18267,Métal
8667,Fastrack Men Gradient Bikers Sunglasses P148BR2,Eyewear,Sunglasses,Brown,images/8667.jpg,Les lunettes de soleil Fastrack P148BR2 pour homme arborent un design de motard moderne avec un dégradé brun audacieux. Leurs verres polarisés assurent une protection optimale contre les rayons UV tout offrant un style urbana et intemporel. Parfaites pour compléter votre look avec une touche de caractère.,12592,Acétate
8671,Fastrack Unisex Sunglasses FTML012GPGP2,Eyewear,Sunglasses,Green,images/8671.jpg,Lunettes de soleil unisexes Fastrack FTML012GPGP2 avec une teinte verte tendance pour un style décontracté et moderne. Conçues pour offrir une protection optimale tout en ajoutant une touche d'élégance à votre look. Parfaites pour compléter n'importe quelle tenue avec un design intemporel et une polyvalence homme/femme.,17208,Acétate
8665,Fastrack Unisex Army collection Brown Sunglasses,Eyewear,Sunglasses,Brown,images/8665.jpg,"Découvrez les lunettes de soleil Fastrick Unisex Army collection, conçues pour un style militaire branché avec leurs teintes brunes intemporelles. Leur design unisexe et leur cadre robuste allient durabilité et élégance quotidienne, parfaites pour protéger vos yeux avec attitude. Idéales pour compléter une tenue décontractée et tendance.",14679,Acétate
21320,Louis Philippe Men Sunglasses LP045-C4,Eyewear,Sunglasses,Brown,images/21320.jpg,"Les lunettes de soleil pour homme Louis Philippe LP045-C4 allient style intemporel et protection optimale avec leur coloris brun élégant. Leurs lunettes polarisées offrent une clarté visuelle exceptionnelle, tout leur cadre fin et léger garantiront un confort au quotidien pour un look sophistiqué.",14076,Acétate
21281,Allen Solly Women Sunglasses AS166-C3,Eyewear,Sunglasses,Brown,images/21281.jpg,"Découvrez les lunettes de soleil Allen Solly AS166-C3, un mélange élégant de style et de fonctionnalité. Leur cadre marron élégant et leurs verres protecteurs offrent un look raffiné tout en assurant une protection optimale contre les rayons UV. Accessoire indispensable pour compléter vos tenues estivales avec une touche de chic intemporel.",19257,Métal
38195,Polaroid Men Sunglasses,Eyewear,Sunglasses,Grey,images/38195.jpg,"Les Polaroid Men Sunglasses gris allient style intemporel et protection optimale. Conçus avec des verres polarisés, ils filtrent efficacement les reflets pour une vision claire et un confort maximal au quotidien. Leur design épuré et robuste en fait un must-have pour compléter votre look avec élégance.",14174,Acétate
16898,Police Men Casual Blue Sunglasses,Eyewear,Sunglasses,Blue,images/16898.jpg,Des lunettes de soleil homme au style décontracté et à la monture bleue vive pour un look estival et audacieux. Leur design moderne et leurs verres protecteurs allient confort et élégance parfaite pour sublimer vos tenues quotidiennes. Idéales pour affirmer votre personnalité sous le soleil.,15813,Acétate
21304,Celine Dion Women Brown Frame Sunglasses,Eyewear,Sunglasses,Brown,images/21304.jpg,"Sculptées dans un cadre brun élégant, les lunettes de soleil Celine Dion pour femmes combinent style intemporel et protection optimale. Leur design raffiné rehausse n'importe quel look tout offrant une clarté visuelle supérieure.",11947,Métal
23725,Ray-Ban Men High Street Steel Sunglasses,Eyewear,Sunglasses,Steel,images/23725.jpg,"Les Ray-Ban Men High Street Steel allient style intemporel et robustesse avec leur acier inoxydable et leur design élégant. Conçues pour le quotidien, ces lunettes de soleil offrent une protection optimale contre les rayons UV tout en affirmant un look moderne et décontracté. Parfaites pour ceux qui cherchent à combiner durabilité et esthétique.",16224,Plastique
28279,Fastrack Women Brown Sunglasses,Eyewear,Sunglasses,Brown,images/28279.jpg,Les lunettes de soleil pour femmes Fastrack en brown apportent un style rétro et intemporel à votre look. Leurs verres teintés protègent efficacement des rayons UV tout en offrant une vision claire et un look stylé parfaite pour la saison estivale.,12249,Métal
21314,Celine Dion Women Purple Frame Sunglasses,Eyewear,Sunglasses,Purple,images/21314.jpg,"Soyez tendance et élégante avec les lunettes de soleil Celine Dion pour femmes, dotées d'un original et chic cadre violet. Ces accessoires de mode, parfaits pour compléter votre look, offrent une protection UV tout en ajoutant une touche de glamour à votre style.",17512,Plastique
17324,Pepe Jeans Women Casual Sunglasses,Eyewear,Sunglasses,Brown,images/17324.jpg,"Lunettes de soleil pour femmes Pepe Jeans au style décontracté et intemporel, avec des verres de couleur brun pour un look élégant. Conçues pour un confort au quotidien, elles ajoutent une touche chic et moderne à vos tenues estivales.",11333,Métal
49676,United Colors of Benetton Men Sunglass,Eyewear,Sunglasses,Brown,images/49676.jpg,Les lunettes de soleil United Colors of Benetton pour hommes combinent style intemporel et protection optimale avec leur monture brune. Leurs verres teintés offrent une clarté visuelle supérieure tout en ajoutant une touche d'élégance masculine à votre look. Parfaites pour sublimer votre style au quotidien.,17122,Plastique
49661,United Colors of Benetton Women Sunglass,Eyewear,Sunglasses,Black,images/49661.jpg,"Les United Colors of Benetton Women Sunglasses, avec leur élégante couleur noire, apportent une touche de style intemporel à votre look. Conçues pour allier confort et protection, ces lunettes de soleil sont un must-have pour sublimer votre été.",12876,Plastique
29882,Mayhem Men Aviator Sunglasses 1019-201,Eyewear,Sunglasses,Brown,images/29882.jpg,"Les lunettes de soleil aviator Mayhem Men 1019-201 allient un style intemporel et une élégance brute. Leurs montures brunes offrent une allure vintage rétro, idéales pour affirmer votre caractère avec un look passe-partout. Conçues pour protéger tout en illuminant votre style, ces lunettes sont un accessoire indispensable.",18117,Plastique
17319,Pepe Jeans Women Casual Sunglasses,Eyewear,Sunglasses,Black,images/17319.jpg,"Découvrez les lunettes de soleil femmes Pepe Jeans Casual, un accessoire indispensable pour une allure décontractée et tendance. Leur élégante couleur noire et leur design intemporel les rendent parfaites pour sublimer vos tenues estivales tout en offrant une protection optimale contre le soleil. Un must-have pour ajouter une touche de style à votre quotidien.",12996,Métal
49167,United Colors of Benetton Men Black Sunglasses,Eyewear,Sunglasses,Black,images/49167.jpg,Ces lunettes de soleil United Colors of Benetton pour homme allient style et élégance avec leur design noir intemporel. Leur finition soignée et leur forme versatile offrent une protection optimale tout en affirmant un look raffiné et décontracté.,13343,Métal
38236,Polaroid Unisex Sunglasses,Eyewear,Sunglasses,Black,images/38236.jpg,"Les lunettes de soleil Polaroid unisexes en noir allient style intemporel et technologie de protection. Grâce à leurs verres polarisés, elles offrent une vision cristalline tout en réduisant les reflets pour un confort optimal. Un accessoire indispensable pour sublimer votre look tout en protégeant vos yeux des rayons UV.",10976,Acétate
48218,United Colors of Benetton Women Black Sunglasses,Eyewear,Sunglasses,Black,images/48218.jpg,"Les lunettes de soleil United Colors of Benetton pour femmes allient style intemporel et protection optimale avec leur élégante monture noire. Conçues pour sublimer votre look tout en assurant une parfaite protection contre les rayons UV, ces lunettes sont l'accessoire indispensable pour l'été. Une pièce iconique et polyvalente qui ajoutera une touche de chic à votre style quotidien.",15852,Acétate
23736,Ray-Ban Women Jackie Sunglasses,Eyewear,Sunglasses,Red,images/23736.jpg,"Les lunettes de soleil Ray-Ban Women Jackie arborent un style audacieux avec leur monture rouge vif, alliant design rétro et modernité. Leurs verres polarisés offrent une protection UV optimale tout en rehaussant votre look avec un caractère unique et expressif. Un must-have pour ajouter une touche de glamour et de caractère à votre tenue.",12420,Métal
16946,Image Women Classic Eyewear Maroon Sunglasses,Eyewear,Sunglasses,Maroon,images/16946.jpg,Les lunettes de soleil Image Women Classic en couleur bordeaux allient élégance intemporelle et protection optimale. Leur design raffiné et leurs verres de qualité en font un accessoire indispensable pour sublimer votre look tout en assurant un confort au quotidien.,15786,Plastique
23761,Oakley Men Brown Sunglasses,Eyewear,Sunglasses,Brown,images/23761.jpg,"Les lunettes de soleil Oakley pour hommes, avec leur cadre brun élégant, allient style moderne et performance optique. Conçues pour offrir une protection solaire maximale et un confort incomparable, elles sont parfaites pour un look affirmé au quotidien.",13331,Métal
16859,Idee Unisex Funky Eyewear Brown Sunglasses,Eyewear,Sunglasses,Brown,images/16859.jpg,"Découvrez les lunettes de soleil unisexes Idee aux teintes funky et brunes, parfaites pour affirmer votre style. Leur design moderne et leur couleur chaude offrent une touche décontractée tout en protégeant vos yeux du soleil. Idéales pour sublimer n'importe quelle tenue avec un look audacieux et tendance.",12942,Plastique
51728,Allen Solly Women Oversized Sunglasses AH220-C1,Eyewear,Sunglasses,Black,images/51728.jpg,"Lunettes de soleil femmes Allen Solly AH220-C1, aux larges montures noires oversized pour un style rétro et audacieux. Leur design ample et moderne assure une protection solaire optimale tout en apportant une touche chic et tendance à votre look. Parfaites pour sublimer vos tenues avec élégance et caractère.",13240,Métal
28337,Idee Men Steel Sunglasses,Eyewear,Sunglasses,Steel,images/28337.jpg,"Les Idee Men Steel Sunglasses allient style intemporel et robustesse avec leur cadre acier élégant. Conçues pour un look sophistiqué et une protection optimale, ces lunettes de soleil sont l'accessoire idéal pour sublimer votre look. Un must-have pour les hommes qui apprécient le design minimaliste et la qualité.",11585,Métal
38165,Miami Blues Women Sunglasses,Eyewear,Sunglasses,Black,images/38165.jpg,"Les Miami Blues Women Sunglasses, avec leur élégante couleur noire, ajoutent une touche de mystère et de style à votre tenue. Leur design moderne et intemporel vous assure une protection optimale tout en vous offrant un look sophistiqué et indémodable.",11643,Plastique
38185,Miami Blues Women Sunglasses,Eyewear,Sunglasses,Gold,images/38185.jpg,"Les lunettes de soleil Miami Blues pour femme arborent un élégant_or_, alliant style tendance et protection optimale. Leur design audacieux et leurs verres de qualité en font l'accessoire indispensable pour sublimer vos tenues estivales tout en protégeant vos yeux des rayons du soleil.",15641,Acétate
