sentence_id,subcorpus,language,langue,text,parallel_group,source,num_words,num_morphemes,n_morphemes_seg,n_morphemes_ref,feature,morphemes_detail,traduction_fr,tokenizer,n_tokens,tokens_detail,fertility_word,fertility_morpheme,morpheme_coverage,overtokenization_pct
P006_sw,A_parallel,sw,Swahili,Mungu alimtuma mtu mmoja jina lake Yohane.,P006,bible,7,8.0,10.0,10.0,,Mungu a|li|m|tuma mtu mmoja jina lake Yohane,"Il y eut un homme, envoyé de Dieu; son nom était Jean.",sentencepiece,21,M|un|g|u|al|im|tum|a|m|tu|m|moja|j|ina|la|ke|Y|o|h|ane|.,3.0,2.1,0.476,110.0
P006_fon,A_parallel,fon,Fongbé,"Mawu sɛ́ mɛɖé dó, bɔ nyǐkɔ tɔn nyí Jǎan .",P006,bible,9,10.0,11.0,11.0,,Mawu sɛ́ mɛ|ɖé dó bɔ nyǐ|kɔ tɔn nyí Jǎan,"Il y eut un homme, envoyé de Dieu; son nom était Jean.",tiktoken,19,"Ma|wu|sɛ́|mɛ|ɖ|é|dó|,|bɔ|ny|ǐ|kɔ|tɔn|nyí|J|ǎ|an|.",2.111,1.727,0.579,72.7
P006_fon,A_parallel,fon,Fongbé,"Mawu sɛ́ mɛɖé dó, bɔ nyǐkɔ tɔn nyí Jǎan .",P006,bible,9,10.0,11.0,11.0,,Mawu sɛ́ mɛ|ɖé dó bɔ nyǐ|kɔ tɔn nyí Jǎan,"Il y eut un homme, envoyé de Dieu; son nom était Jean.",sentencepiece,21,"Ma|wu|s|ɛ́|mɛ|ɖ|é|dó|,|bɔ|ny|ǐ|k|ɔ|tɔn|nyí|J|ǎ|an|.",2.333,1.909,0.524,90.9
P007_fr,A_parallel,fr,Français,La médecine moderne a permis de sauver de nombreuses vies.,P007,FLORES-200 devtest,10,14.0,17.0,17.0,,La médecin|e modern|e a permi|s de sauv|er de nombreus|e|s vie|s,,tiktoken,11,La|médecine|moderne|a|permis|de|sauver|de|nombreuses|vies|.,1.1,0.647,1.545,-35.3
P007_fr,A_parallel,fr,Français,La médecine moderne a permis de sauver de nombreuses vies.,P007,FLORES-200 devtest,10,14.0,17.0,17.0,,La médecin|e modern|e a permi|s de sauv|er de nombreus|e|s vie|s,,sentencepiece,11,La|médecine|moderne|a|permis|de|sauver|de|nombreuses|vies|.,1.1,0.647,1.545,-35.3
P007_wo,A_parallel,wo,Wolof,Dëgëm bu yore bi dafa mën a dëkk yoon yi ngir méngal xel.,P007,FLORES-200 devtest,13,14.0,13.0,13.0,,Dëgëm bu yore bi dafa mën a dëkk yoon yi ngir méngal xel,La médecine moderne a permis de sauver de nombreuses vies.,tiktoken,14,Dëgëm|bu|yore|bi|dafa|mën|a|dëkk|yoon|yi|ngir|méngal|xel|.,1.077,1.077,0.929,7.7
P007_wo,A_parallel,wo,Wolof,Dëgëm bu yore bi dafa mën a dëkk yoon yi ngir méngal xel.,P007,FLORES-200 devtest,13,14.0,13.0,13.0,,Dëgëm bu yore bi dafa mën a dëkk yoon yi ngir méngal xel,La médecine moderne a permis de sauver de nombreuses vies.,sentencepiece,14,Dëgëm|bu|yore|bi|dafa|mën|a|dëkk|yoon|yi|ngir|méngal|xel|.,1.077,1.077,0.929,7.7
P007_yo,A_parallel,yo,Yoruba,Ìmọ̀ ìjìnlẹ̀ ogún òde òní ti gbà ọ̀pọ̀ ẹ̀mí là.,P007,FLORES-200 devtest,10,11.0,12.0,12.0,,Ì|mọ̀ ì|jìnlẹ̀ ogún òde òní ti gbà ọ̀pọ̀ ẹ̀mí là,La médecine moderne a permis de sauver de nombreuses vies.,tiktoken,11,Ìmọ̀|ìjìnlẹ̀|ogún|òde|òní|ti|gbà|ọ̀pọ̀|ẹ̀mí|là|.,1.1,0.917,1.091,-8.3
P007_yo,A_parallel,yo,Yoruba,Ìmọ̀ ìjìnlẹ̀ ogún òde òní ti gbà ọ̀pọ̀ ẹ̀mí là.,P007,FLORES-200 devtest,10,11.0,12.0,12.0,,Ì|mọ̀ ì|jìnlẹ̀ ogún òde òní ti gbà ọ̀pọ̀ ẹ̀mí là,La médecine moderne a permis de sauver de nombreuses vies.,sentencepiece,11,Ìmọ̀|ìjìnlẹ̀|ogún|òde|òní|ti|gbà|ọ̀pọ̀|ẹ̀mí|là|.,1.1,0.917,1.091,-8.3
P007_sw,A_parallel,sw,Swahili,Dawa ya kisasa imesaidia kuokoa maisha mengi.,P007,FLORES-200 devtest,7,9.0,11.0,11.0,,Dawa ya ki|sasa i|me|saidia ku|okoa maisha mengi,La médecine moderne a permis de sauver de nombreuses vies.,tiktoken,8,Dawa|ya|kisasa|imesaidia|kuokoa|maisha|mengi|.,1.143,0.727,1.375,-27.3
P007_sw,A_parallel,sw,Swahili,Dawa ya kisasa imesaidia kuokoa maisha mengi.,P007,FLORES-200 devtest,7,9.0,11.0,11.0,,Dawa ya ki|sasa i|me|saidia ku|okoa maisha mengi,La médecine moderne a permis de sauver de nombreuses vies.,sentencepiece,8,Dawa|ya|kisasa|imesaidia|kuokoa|maisha|mengi|.,1.143,0.727,1.375,-27.3
P007_fon,A_parallel,fon,Fongbé,Nɔxuanú yɔyɔ̌ e xlɛ́ ɔ ko d'alɔ bo hwlɛn gbɛ̀ wema gègě.,P007,FLORES-200 devtest,12,14.0,15.0,15.0,,Nɔ|xua|nú yɔyɔ̌ e xlɛ́ ɔ ko d'alɔ bo hwlɛn gbɛ̀ we|ma gègě,La médecine moderne a permis de sauver de nombreuses vies.,tiktoken,15,Nɔxuanú|yɔyɔ̌|e|xlɛ́|ɔ|ko|d|'|alɔ|bo|hwlɛn|gbɛ̀|wema|gègě|.,1.25,1.0,1.0,0.0
P007_fon,A_parallel,fon,Fongbé,Nɔxuanú yɔyɔ̌ e xlɛ́ ɔ ko d'alɔ bo hwlɛn gbɛ̀ wema gègě.,P007,FLORES-200 devtest,12,14.0,15.0,15.0,,Nɔ|xua|nú yɔyɔ̌ e xlɛ́ ɔ ko d'alɔ bo hwlɛn gbɛ̀ we|ma gègě,La médecine moderne a permis de sauver de nombreuses vies.,sentencepiece,15,Nɔxuanú|yɔyɔ̌|e|xlɛ́|ɔ|ko|d|'|alɔ|bo|hwlɛn|gbɛ̀|wema|gègě|.,1.25,1.0,1.0,0.0
P008_fr,A_parallel,fr,Français,Les jeunes sont l'avenir de la société.,P008,FLORES-200 devtest,7,10.0,12.0,12.0,,Les jeun|e|s son|t l' aven|ir de la société,,tiktoken,10,Les|jeunes|sont|l|'|avenir|de|la|société|.,1.429,0.833,1.2,-16.7
P008_fr,A_parallel,fr,Français,Les jeunes sont l'avenir de la société.,P008,FLORES-200 devtest,7,10.0,12.0,12.0,,Les jeun|e|s son|t l' aven|ir de la société,,sentencepiece,10,Les|jeunes|sont|l|'|avenir|de|la|société|.,1.429,0.833,1.2,-16.7
P008_wo,A_parallel,wo,Wolof,Reew mi mooy yëngël bu suukandiku.,P008,FLORES-200 devtest,6,7.0,7.0,7.0,,Reew mi mooy yëngël bu suukan|diku,Les jeunes sont l'avenir de la société.,tiktoken,7,Reew|mi|mooy|yëngël|bu|suukandiku|.,1.167,1.0,1.0,0.0
P008_wo,A_parallel,wo,Wolof,Reew mi mooy yëngël bu suukandiku.,P008,FLORES-200 devtest,6,7.0,7.0,7.0,,Reew mi mooy yëngël bu suukan|diku,Les jeunes sont l'avenir de la société.,sentencepiece,7,Reew|mi|mooy|yëngël|bu|suukandiku|.,1.167,1.0,1.0,0.0
P008_yo,A_parallel,yo,Yoruba,Àwọn ọ̀dọ́ ni ọjọ́ iwájú àwùjọ.,P008,FLORES-200 devtest,6,8.0,7.0,7.0,,Àwọn ọ̀dọ́ ni ọjọ́ iwájú à|wùjọ,Les jeunes sont l'avenir de la société.,tiktoken,7,Àwọn|ọ̀dọ́|ni|ọjọ́|iwájú|àwùjọ|.,1.167,1.0,1.0,0.0
P008_yo,A_parallel,yo,Yoruba,Àwọn ọ̀dọ́ ni ọjọ́ iwájú àwùjọ.,P008,FLORES-200 devtest,6,8.0,7.0,7.0,,Àwọn ọ̀dọ́ ni ọjọ́ iwájú à|wùjọ,Les jeunes sont l'avenir de la société.,sentencepiece,7,Àwọn|ọ̀dọ́|ni|ọjọ́|iwájú|àwùjọ|.,1.167,1.0,1.0,0.0
P008_sw,A_parallel,sw,Swahili,Vijana ndio mustakabali wa jamii.,P008,FLORES-200 devtest,5,5.0,6.0,6.0,,Vi|jana ndio mustakabali wa jamii,Les jeunes sont l'avenir de la société.,tiktoken,6,Vijana|ndio|mustakabali|wa|jamii|.,1.2,1.0,1.0,0.0
P008_sw,A_parallel,sw,Swahili,Vijana ndio mustakabali wa jamii.,P008,FLORES-200 devtest,5,5.0,6.0,6.0,,Vi|jana ndio mustakabali wa jamii,Les jeunes sont l'avenir de la société.,sentencepiece,6,Vijana|ndio|mustakabali|wa|jamii|.,1.2,1.0,1.0,0.0
P008_fon,A_parallel,fon,Fongbé,Mɛxotɔ lɛ wɛ nyí nukɔnmɛ tɔn.,P008,FLORES-200 devtest,6,8.0,10.0,10.0,,Mɛ|xo|tɔ lɛ wɛ nyí nu|kɔn|mɛ tɔn,Les jeunes sont l'avenir de la société.,tiktoken,7,Mɛxotɔ|lɛ|wɛ|nyí|nukɔnmɛ|tɔn|.,1.167,0.7,1.429,-30.0
P008_fon,A_parallel,fon,Fongbé,Mɛxotɔ lɛ wɛ nyí nukɔnmɛ tɔn.,P008,FLORES-200 devtest,6,8.0,10.0,10.0,,Mɛ|xo|tɔ lɛ wɛ nyí nu|kɔn|mɛ tɔn,Les jeunes sont l'avenir de la société.,sentencepiece,7,Mɛxotɔ|lɛ|wɛ|nyí|nukɔnmɛ|tɔn|.,1.167,0.7,1.429,-30.0
P009_fr,A_parallel,fr,Français,La forêt tropicale abrite des milliers d'espèces animales.,P009,FLORES-200 devtest,8,14.0,17.0,17.0,,La forêt tropic|al|e abrit|e des millier|s d' espèc|e|s animal|e|s,,tiktoken,11,La|forêt|tropicale|abrite|des|milliers|d|'|espèces|animales|.,1.375,0.647,1.545,-35.3
P009_fr,A_parallel,fr,Français,La forêt tropicale abrite des milliers d'espèces animales.,P009,FLORES-200 devtest,8,14.0,17.0,17.0,,La forêt tropic|al|e abrit|e des millier|s d' espèc|e|s animal|e|s,,sentencepiece,11,La|forêt|tropicale|abrite|des|milliers|d|'|espèces|animales|.,1.375,0.647,1.545,-35.3
P009_wo,A_parallel,wo,Wolof,Kër bu yomb bi dafa am yoon yu bari yu xale yu jàmm.,P009,FLORES-200 devtest,13,13.0,13.0,13.0,,Kër bu yomb bi dafa am yoon yu bari yu xale yu jàmm,La forêt tropicale abrite des milliers d'espèces animales.,tiktoken,14,Kër|bu|yomb|bi|dafa|am|yoon|yu|bari|yu|xale|yu|jàmm|.,1.077,1.077,0.929,7.7
P009_wo,A_parallel,wo,Wolof,Kër bu yomb bi dafa am yoon yu bari yu xale yu jàmm.,P009,FLORES-200 devtest,13,13.0,13.0,13.0,,Kër bu yomb bi dafa am yoon yu bari yu xale yu jàmm,La forêt tropicale abrite des milliers d'espèces animales.,sentencepiece,14,Kër|bu|yomb|bi|dafa|am|yoon|yu|bari|yu|xale|yu|jàmm|.,1.077,1.077,0.929,7.7
P009_yo,A_parallel,yo,Yoruba,Igbó ilẹ̀ igbóná ní ẹgbẹẹgbẹ̀rún irú ẹranko.,P009,FLORES-200 devtest,7,10.0,7.0,7.0,,Igbó ilẹ̀ igbóná ní ẹgbẹẹgbẹ̀rún irú ẹranko,La forêt tropicale abrite des milliers d'espèces animales.,tiktoken,8,Igbó|ilẹ̀|igbóná|ní|ẹgbẹẹgbẹ̀rún|irú|ẹranko|.,1.143,1.143,0.875,14.3
P009_yo,A_parallel,yo,Yoruba,Igbó ilẹ̀ igbóná ní ẹgbẹẹgbẹ̀rún irú ẹranko.,P009,FLORES-200 devtest,7,10.0,7.0,7.0,,Igbó ilẹ̀ igbóná ní ẹgbẹẹgbẹ̀rún irú ẹranko,La forêt tropicale abrite des milliers d'espèces animales.,sentencepiece,8,Igbó|ilẹ̀|igbóná|ní|ẹgbẹẹgbẹ̀rún|irú|ẹranko|.,1.143,1.143,0.875,14.3
P009_sw,A_parallel,sw,Swahili,Msitu wa tropiki una maelfu ya spishi za wanyama.,P009,FLORES-200 devtest,9,9.0,11.0,11.0,,Msitu wa tropiki u|na maelfu ya spishi za wa|nyama,La forêt tropicale abrite des milliers d'espèces animales.,tiktoken,10,Msitu|wa|tropiki|una|maelfu|ya|spishi|za|wanyama|.,1.111,0.909,1.1,-9.1
P009_sw,A_parallel,sw,Swahili,Msitu wa tropiki una maelfu ya spishi za wanyama.,P009,FLORES-200 devtest,9,9.0,11.0,11.0,,Msitu wa tropiki u|na maelfu ya spishi za wa|nyama,La forêt tropicale abrite des milliers d'espèces animales.,sentencepiece,10,Msitu|wa|tropiki|una|maelfu|ya|spishi|za|wanyama|.,1.111,0.909,1.1,-9.1
P009_fon,A_parallel,fon,Fongbé,Zɔ gbɛya ɔ nɔ nyí xwégbe nú suklu wema gègě.,P009,FLORES-200 devtest,10,13.0,14.0,14.0,,Zɔ gbɛ|ya ɔ nɔ nyí xwé|gbe nú su|klu we|ma gègě,La forêt tropicale abrite des milliers d'espèces animales.,tiktoken,11,Zɔ|gbɛya|ɔ|nɔ|nyí|xwégbe|nú|suklu|wema|gègě|.,1.1,0.786,1.273,-21.4
P009_fon,A_parallel,fon,Fongbé,Zɔ gbɛya ɔ nɔ nyí xwégbe nú suklu wema gègě.,P009,FLORES-200 devtest,10,13.0,14.0,14.0,,Zɔ gbɛ|ya ɔ nɔ nyí xwé|gbe nú su|klu we|ma gègě,La forêt tropicale abrite des milliers d'espèces animales.,sentencepiece,11,Zɔ|gbɛya|ɔ|nɔ|nyí|xwégbe|nú|suklu|wema|gègě|.,1.1,0.786,1.273,-21.4
P010_fr,A_parallel,fr,Français,Les nouvelles technologies changent notre façon de vivre.,P010,FLORES-200 devtest,8,14.0,15.0,15.0,,Les nouvel|le|s technologi|e|s chang|ent notr|e façon de vivr|e,,tiktoken,9,Les|nouvelles|technologies|changent|notre|façon|de|vivre|.,1.125,0.6,1.667,-40.0
P010_fr,A_parallel,fr,Français,Les nouvelles technologies changent notre façon de vivre.,P010,FLORES-200 devtest,8,14.0,15.0,15.0,,Les nouvel|le|s technologi|e|s chang|ent notr|e façon de vivr|e,,sentencepiece,9,Les|nouvelles|technologies|changent|notre|façon|de|vivre|.,1.125,0.6,1.667,-40.0
P010_wo,A_parallel,wo,Wolof,Xeetu njëkëram yi ëpp ci kanam dañuy soppi yoon wu ñu dëkk.,P010,FLORES-200 devtest,12,14.0,12.0,12.0,,Xeetu njëkëram yi ëpp ci kanam dañuy soppi yoon wu ñu dëkk,Les nouvelles technologies changent notre façon de vivre.,tiktoken,13,Xeetu|njëkëram|yi|ëpp|ci|kanam|dañuy|soppi|yoon|wu|ñu|dëkk|.,1.083,1.083,0.923,8.3
P010_wo,A_parallel,wo,Wolof,Xeetu njëkëram yi ëpp ci kanam dañuy soppi yoon wu ñu dëkk.,P010,FLORES-200 devtest,12,14.0,12.0,12.0,,Xeetu njëkëram yi ëpp ci kanam dañuy soppi yoon wu ñu dëkk,Les nouvelles technologies changent notre façon de vivre.,sentencepiece,13,Xeetu|njëkëram|yi|ëpp|ci|kanam|dañuy|soppi|yoon|wu|ñu|dëkk|.,1.083,1.083,0.923,8.3
P010_yo,A_parallel,yo,Yoruba,Ìmọ̀ ẹ̀rọ tuntun ń yí ọ̀nà tí a ń gbé ayé padà.,P010,FLORES-200 devtest,12,13.0,13.0,13.0,,Ì|mọ̀ ẹ̀rọ tuntun ń yí ọ̀nà tí a ń gbé ayé padà,Les nouvelles technologies changent notre façon de vivre.,tiktoken,13,Ìmọ̀|ẹ̀rọ|tuntun|ń|yí|ọ̀nà|tí|a|ń|gbé|ayé|padà|.,1.083,1.0,1.0,0.0
P010_yo,A_parallel,yo,Yoruba,Ìmọ̀ ẹ̀rọ tuntun ń yí ọ̀nà tí a ń gbé ayé padà.,P010,FLORES-200 devtest,12,13.0,13.0,13.0,,Ì|mọ̀ ẹ̀rọ tuntun ń yí ọ̀nà tí a ń gbé ayé padà,Les nouvelles technologies changent notre façon de vivre.,sentencepiece,13,Ìmọ̀|ẹ̀rọ|tuntun|ń|yí|ọ̀nà|tí|a|ń|gbé|ayé|padà|.,1.083,1.0,1.0,0.0
P010_sw,A_parallel,sw,Swahili,Teknolojia mpya zinabadilisha njia yetu ya kuishi.,P010,FLORES-200 devtest,7,9.0,10.0,10.0,,Teknolojia mpya zi|na|badilisha njia yetu ya ku|ishi,Les nouvelles technologies changent notre façon de vivre.,tiktoken,8,Teknolojia|mpya|zinabadilisha|njia|yetu|ya|kuishi|.,1.143,0.8,1.25,-20.0
P010_sw,A_parallel,sw,Swahili,Teknolojia mpya zinabadilisha njia yetu ya kuishi.,P010,FLORES-200 devtest,7,9.0,10.0,10.0,,Teknolojia mpya zi|na|badilisha njia yetu ya ku|ishi,Les nouvelles technologies changent notre façon de vivre.,sentencepiece,8,Teknolojia|mpya|zinabadilisha|njia|yetu|ya|kuishi|.,1.143,0.8,1.25,-20.0
P010_fon,A_parallel,fon,Fongbé,Nǔnywɛxɔ yɔyɔ̌ lɛ nɔ cí nǔ e mǐ nɔ wà gbɛ̀ mɛ tɔn.,P010,FLORES-200 devtest,13,15.0,15.0,15.0,,Nǔ|nywɛ|xɔ yɔyɔ̌ lɛ nɔ cí nǔ e mǐ nɔ wà gbɛ̀ mɛ tɔn,Les nouvelles technologies changent notre façon de vivre.,tiktoken,14,Nǔnywɛxɔ|yɔyɔ̌|lɛ|nɔ|cí|nǔ|e|mǐ|nɔ|wà|gbɛ̀|mɛ|tɔn|.,1.077,0.933,1.071,-6.7
P010_fon,A_parallel,fon,Fongbé,Nǔnywɛxɔ yɔyɔ̌ lɛ nɔ cí nǔ e mǐ nɔ wà gbɛ̀ mɛ tɔn.,P010,FLORES-200 devtest,13,15.0,15.0,15.0,,Nǔ|nywɛ|xɔ yɔyɔ̌ lɛ nɔ cí nǔ e mǐ nɔ wà gbɛ̀ mɛ tɔn,Les nouvelles technologies changent notre façon de vivre.,sentencepiece,14,Nǔnywɛxɔ|yɔyɔ̌|lɛ|nɔ|cí|nǔ|e|mǐ|nɔ|wà|gbɛ̀|mɛ|tɔn|.,1.077,0.933,1.071,-6.7
P011_fr,A_parallel,fr,Français,Le marché est ouvert chaque samedi matin.,P011,FLORES-200 devtest,7,11.0,9.0,9.0,,Le march|é est ouver|t chaque samedi matin,,tiktoken,8,Le|marché|est|ouvert|chaque|samedi|matin|.,1.143,0.889,1.125,-11.1
P011_fr,A_parallel,fr,Français,Le marché est ouvert chaque samedi matin.,P011,FLORES-200 devtest,7,11.0,9.0,9.0,,Le march|é est ouver|t chaque samedi matin,,sentencepiece,8,Le|marché|est|ouvert|chaque|samedi|matin|.,1.143,0.889,1.125,-11.1
P011_wo,A_parallel,wo,Wolof,Marché bi dafa jëlëndiku Aseer bu nekk suba.,P011,FLORES-200 devtest,8,9.0,9.0,9.0,,Marché bi dafa jëlëndi|ku Aseer bu nekk suba,Le marché est ouvert chaque samedi matin.,tiktoken,9,Marché|bi|dafa|jëlëndiku|Aseer|bu|nekk|suba|.,1.125,1.0,1.0,0.0
P011_wo,A_parallel,wo,Wolof,Marché bi dafa jëlëndiku Aseer bu nekk suba.,P011,FLORES-200 devtest,8,9.0,9.0,9.0,,Marché bi dafa jëlëndi|ku Aseer bu nekk suba,Le marché est ouvert chaque samedi matin.,sentencepiece,9,Marché|bi|dafa|jëlëndiku|Aseer|bu|nekk|suba|.,1.125,1.0,1.0,0.0
P011_yo,A_parallel,yo,Yoruba,Ọjà ń ṣí gbogbo Àbámẹ́ta òwúrọ̀.,P011,FLORES-200 devtest,6,9.0,8.0,8.0,,Ọjà ń ṣí gbogbo À|bámẹ́ta ò|wúrọ̀,Le marché est ouvert chaque samedi matin.,tiktoken,7,Ọjà|ń|ṣí|gbogbo|Àbámẹ́ta|òwúrọ̀|.,1.167,0.875,1.143,-12.5
P011_yo,A_parallel,yo,Yoruba,Ọjà ń ṣí gbogbo Àbámẹ́ta òwúrọ̀.,P011,FLORES-200 devtest,6,9.0,8.0,8.0,,Ọjà ń ṣí gbogbo À|bámẹ́ta ò|wúrọ̀,Le marché est ouvert chaque samedi matin.,sentencepiece,7,Ọjà|ń|ṣí|gbogbo|Àbámẹ́ta|òwúrọ̀|.,1.167,0.875,1.143,-12.5
P011_sw,A_parallel,sw,Swahili,Soko linafunguliwa kila Jumamosi asubuhi.,P011,FLORES-200 devtest,5,7.0,8.0,8.0,,Soko li|na|fungu|liwa kila Jumamosi asubuhi,Le marché est ouvert chaque samedi matin.,tiktoken,6,Soko|linafunguliwa|kila|Jumamosi|asubuhi|.,1.2,0.75,1.333,-25.0
P011_sw,A_parallel,sw,Swahili,Soko linafunguliwa kila Jumamosi asubuhi.,P011,FLORES-200 devtest,5,7.0,8.0,8.0,,Soko li|na|fungu|liwa kila Jumamosi asubuhi,Le marché est ouvert chaque samedi matin.,sentencepiece,6,Soko|linafunguliwa|kila|Jumamosi|asubuhi|.,1.2,0.75,1.333,-25.0
P011_fon,A_parallel,fon,Fongbé,Ayikúngban ɔ nɔ mɛ zǎnsínsɛn gbɛ̀ gbɛ̀.,P011,FLORES-200 devtest,7,11.0,11.0,11.0,,Ayi|kún|gban ɔ nɔ mɛ zǎn|sín|sɛn gbɛ̀ gbɛ̀,Le marché est ouvert chaque samedi matin.,tiktoken,8,Ayikúngban|ɔ|nɔ|mɛ|zǎnsínsɛn|gbɛ̀|gbɛ̀|.,1.143,0.727,1.375,-27.3
P011_fon,A_parallel,fon,Fongbé,Ayikúngban ɔ nɔ mɛ zǎnsínsɛn gbɛ̀ gbɛ̀.,P011,FLORES-200 devtest,7,11.0,11.0,11.0,,Ayi|kún|gban ɔ nɔ mɛ zǎn|sín|sɛn gbɛ̀ gbɛ̀,Le marché est ouvert chaque samedi matin.,sentencepiece,8,Ayikúngban|ɔ|nɔ|mɛ|zǎnsínsɛn|gbɛ̀|gbɛ̀|.,1.143,0.727,1.375,-27.3
P012_fr,A_parallel,fr,Français,Les étudiants préparent leurs examens avec sérieux.,P012,FLORES-200 devtest,7,14.0,11.0,11.0,,Les étudiant|s prépar|ent leur|s examen|s avec sérieux,,tiktoken,8,Les|étudiants|préparent|leurs|examens|avec|sérieux|.,1.143,0.727,1.375,-27.3
P012_fr,A_parallel,fr,Français,Les étudiants préparent leurs examens avec sérieux.,P012,FLORES-200 devtest,7,14.0,11.0,11.0,,Les étudiant|s prépar|ent leur|s examen|s avec sérieux,,sentencepiece,8,Les|étudiants|préparent|leurs|examens|avec|sérieux|.,1.143,0.727,1.375,-27.3
P012_wo,A_parallel,wo,Wolof,Jangalekat yi dañuy sëtu ci jàngam yu ne ci kanam ak xam xam.,P012,FLORES-200 devtest,13,15.0,15.0,15.0,,Jangale|kat yi dañuy sëtu ci jàng|am yu ne ci kanam ak xam xam,Les étudiants préparent leurs examens avec sérieux.,tiktoken,14,Jangalekat|yi|dañuy|sëtu|ci|jàngam|yu|ne|ci|kanam|ak|xam|xam|.,1.077,0.933,1.071,-6.7
P012_wo,A_parallel,wo,Wolof,Jangalekat yi dañuy sëtu ci jàngam yu ne ci kanam ak xam xam.,P012,FLORES-200 devtest,13,15.0,15.0,15.0,,Jangale|kat yi dañuy sëtu ci jàng|am yu ne ci kanam ak xam xam,Les étudiants préparent leurs examens avec sérieux.,sentencepiece,14,Jangalekat|yi|dañuy|sëtu|ci|jàngam|yu|ne|ci|kanam|ak|xam|xam|.,1.077,0.933,1.071,-6.7
P012_yo,A_parallel,yo,Yoruba,Àwọn akẹ́kọ̀ọ́ ń múrasílẹ̀ fún àwọn ìdánwò wọn pẹ̀lú ìsirárà.,P012,FLORES-200 devtest,10,14.0,16.0,16.0,,Àwọn a|kẹ́kọ̀ọ́ ń mú|ra|sílẹ̀ fún àwọn ì|dánwò wọn pẹ̀lú ì|si|rárà,Les étudiants préparent leurs examens avec sérieux.,tiktoken,11,Àwọn|akẹ́kọ̀ọ́|ń|múrasílẹ̀|fún|àwọn|ìdánwò|wọn|pẹ̀lú|ìsirárà|.,1.1,0.688,1.455,-31.2
P012_yo,A_parallel,yo,Yoruba,Àwọn akẹ́kọ̀ọ́ ń múrasílẹ̀ fún àwọn ìdánwò wọn pẹ̀lú ìsirárà.,P012,FLORES-200 devtest,10,14.0,16.0,16.0,,Àwọn a|kẹ́kọ̀ọ́ ń mú|ra|sílẹ̀ fún àwọn ì|dánwò wọn pẹ̀lú ì|si|rárà,Les étudiants préparent leurs examens avec sérieux.,sentencepiece,11,Àwọn|akẹ́kọ̀ọ́|ń|múrasílẹ̀|fún|àwọn|ìdánwò|wọn|pẹ̀lú|ìsirárà|.,1.1,0.688,1.455,-31.2
P012_sw,A_parallel,sw,Swahili,Wanafunzi wanajitayarisha kwa mitihani yao kwa uzito.,P012,FLORES-200 devtest,7,11.0,12.0,12.0,,Wana|funzi wa|na|ji|tayarisha kwa mi|tahani yao kwa uzito,Les étudiants préparent leurs examens avec sérieux.,tiktoken,8,Wanafunzi|wanajitayarisha|kwa|mitihani|yao|kwa|uzito|.,1.143,0.667,1.5,-33.3
P012_sw,A_parallel,sw,Swahili,Wanafunzi wanajitayarisha kwa mitihani yao kwa uzito.,P012,FLORES-200 devtest,7,11.0,12.0,12.0,,Wana|funzi wa|na|ji|tayarisha kwa mi|tahani yao kwa uzito,Les étudiants préparent leurs examens avec sérieux.,sentencepiece,8,Wanafunzi|wanajitayarisha|kwa|mitihani|yao|kwa|uzito|.,1.143,0.667,1.5,-33.3
P012_fon,A_parallel,fon,Fongbé,Suklu mɛ lɛ nɔ wɛn azɔ bo nɔ d'alɔ ɖò zɔ̌sisa.,P012,FLORES-200 devtest,11,13.0,15.0,15.0,,Su|klu mɛ lɛ nɔ wɛn a|zɔ bo nɔ d'alɔ ɖò zɔ̌|si|sa,Les étudiants préparent leurs examens avec sérieux.,tiktoken,14,Suklu|mɛ|lɛ|nɔ|wɛn|azɔ|bo|nɔ|d|'|alɔ|ɖò|zɔ̌sisa|.,1.273,0.933,1.071,-6.7
P012_fon,A_parallel,fon,Fongbé,Suklu mɛ lɛ nɔ wɛn azɔ bo nɔ d'alɔ ɖò zɔ̌sisa.,P012,FLORES-200 devtest,11,13.0,15.0,15.0,,Su|klu mɛ lɛ nɔ wɛn a|zɔ bo nɔ d'alɔ ɖò zɔ̌|si|sa,Les étudiants préparent leurs examens avec sérieux.,sentencepiece,14,Suklu|mɛ|lɛ|nɔ|wɛn|azɔ|bo|nɔ|d|'|alɔ|ɖò|zɔ̌sisa|.,1.273,0.933,1.071,-6.7
P013_fr,A_parallel,fr,Français,La paix est nécessaire pour le développement d'un pays.,P013,FLORES-200 devtest,9,14.0,14.0,14.0,,La paix est nécessair|e pour le développ|e|ment d' un pay|s,,tiktoken,12,La|paix|est|nécessaire|pour|le|développement|d|'|un|pays|.,1.333,0.857,1.167,-14.3
P013_fr,A_parallel,fr,Français,La paix est nécessaire pour le développement d'un pays.,P013,FLORES-200 devtest,9,14.0,14.0,14.0,,La paix est nécessair|e pour le développ|e|ment d' un pay|s,,sentencepiece,12,La|paix|est|nécessaire|pour|le|développement|d|'|un|pays|.,1.333,0.857,1.167,-14.3
P013_wo,A_parallel,wo,Wolof,Jam mooy nit ki bëgg a yor ngir dëkk bi dëkk.,P013,FLORES-200 devtest,11,11.0,11.0,11.0,,Jam mooy nit ki bëgg a yor ngir dëkk bi dëkk,La paix est nécessaire pour le développement d'un pays.,tiktoken,12,Jam|mooy|nit|ki|bëgg|a|yor|ngir|dëkk|bi|dëkk|.,1.091,1.091,0.917,9.1
