sentence_id,language,subcorpus,tokenizer,n_words,n_tokens,fertility,tokens
P008_fon,fon,A_parallel,sentencepiece,6,27,4.5,▁M|<0xC9>|<0x9B>|x|ot|<0xC9>|<0x94>|▁l|<0xC9>|<0x9B>|▁w|<0xC9>|<0x9B>|▁ny|í|▁nu|k|<0xC9>|<0x94>|nm
P008_fon,fon,A_parallel,caractere,6,29,4.833333333333333,M|ɛ|x|o|t|ɔ| |l|ɛ| |w|ɛ| |n|y|í| |n|u|k
P008_fon,fon,A_parallel,mot,6,6,1.0,Mɛxotɔ|lɛ|wɛ|nyí|nukɔnmɛ|tɔn.
P009_fr,fr,A_parallel,tiktoken,8,11,1.375,▁La|▁forêt|▁tropicale|▁abrite|▁des|▁milliers|▁d|'|espèces|▁animales|.
P009_fr,fr,A_parallel,sentencepiece,8,11,1.375,▁La|▁forêt|▁tropicale|▁abrite|▁des|▁milliers|▁d|'|espèces|▁animales|.
P009_fr,fr,A_parallel,caractere,8,58,7.25,L|a| |f|o|r|ê|t| |t|r|o|p|i|c|a|l|e| |a
P009_fr,fr,A_parallel,mot,8,8,1.0,La|forêt|tropicale|abrite|des|milliers|d'espèces|animales.
P009_wo,wo,A_parallel,tiktoken,13,32,2.4615384615384617,▁K|<0xC3>|<0xAB>|r|▁b|u|▁y|omb|▁bi|▁d|af|a|▁a|m|▁y|o|on|▁y|u|▁b
P009_wo,wo,A_parallel,sentencepiece,13,31,2.3846153846153846,▁K|<0xC3>|<0xAB>|r|▁bu|▁y|omb|▁bi|▁d|af|a|▁a|m|▁y|o|on|▁y|u|▁bar|i
P009_wo,wo,A_parallel,caractere,13,52,4.0,K|ë|r| |b|u| |y|o|m|b| |b|i| |d|a|f|a| 
P009_wo,wo,A_parallel,mot,13,13,1.0,Kër|bu|yomb|bi|dafa|am|yoon|yu|bari|yu|xale|yu|jàmm.
P009_yo,yo,A_parallel,tiktoken,7,55,7.857142857142857,▁I|g|b|ó|▁il|<0xE1>|<0xBA>|<0xB9>|<0xCC>|<0x80>|▁|ig|b|ó|n|<0xC3>|<0xA1>|▁n|<0xC3>|<0xAD>
P009_yo,yo,A_parallel,sentencepiece,7,25,3.5714285714285716,▁I|gb|ó|▁il|ẹ̀|▁|ig|b|ó|n|á|▁ní|▁ẹ|gbẹ|ẹ|gbẹ̀|r|ún|▁|ir
P009_yo,yo,A_parallel,caractere,7,44,6.285714285714286,I|g|b|ó| |i|l|ẹ|̀| |i|g|b|ó|n|á| |n|í| 
P009_yo,yo,A_parallel,mot,7,7,1.0,Igbó|ilẹ̀|igbóná|ní|ẹgbẹẹgbẹ̀rún|irú|ẹranko.
P009_sw,sw,A_parallel,tiktoken,9,26,2.888888888888889,▁M|sit|u|▁wa|▁tro|pi|k|i|▁un|a|▁ma|el|fu|▁y|a|▁sp|is|hi|▁|z
P009_sw,sw,A_parallel,sentencepiece,9,21,2.3333333333333335,▁M|sit|u|▁wa|▁tro|p|ik|i|▁un|a|▁ma|el|fu|▁ya|▁sp|ishi|▁za|▁w|any|ama
P009_sw,sw,A_parallel,caractere,9,49,5.444444444444445,M|s|i|t|u| |w|a| |t|r|o|p|i|k|i| |u|n|a
P009_sw,sw,A_parallel,mot,9,9,1.0,Msitu|wa|tropiki|una|maelfu|ya|spishi|za|wanyama.
P009_fon,fon,A_parallel,tiktoken,10,38,3.8,▁|<0x5A>|<0xC9>|<0x94>|▁g|b|<0xC9>|<0x9B>|y|a|▁|<0xC9>|<0x94>|▁n|<0xC9>|<0x94>|▁n|y|<0xC3>|<0xAD>
P009_fon,fon,A_parallel,sentencepiece,10,34,3.4,▁|<0x5A>|<0xC9>|<0x94>|▁gb|<0xC9>|<0x9B>|ya|▁|<0xC9>|<0x94>|▁n|<0xC9>|<0x94>|▁ny|í|▁|x|w|é
P009_fon,fon,A_parallel,caractere,10,44,4.4,Z|ɔ| |g|b|ɛ|y|a| |ɔ| |n|ɔ| |n|y|í| |x|w
P009_fon,fon,A_parallel,mot,10,10,1.0,Zɔ|gbɛya|ɔ|nɔ|nyí|xwégbe|nú|suklu|wema|gègě.
P010_fr,fr,A_parallel,tiktoken,8,9,1.125,▁Les|▁nouvelles|▁technologies|▁changent|▁notre|▁façon|▁de|▁vivre|.
P010_fr,fr,A_parallel,sentencepiece,8,9,1.125,▁Les|▁nouvelles|▁technologies|▁changent|▁notre|▁façon|▁de|▁vivre|.
P010_fr,fr,A_parallel,caractere,8,57,7.125,L|e|s| |n|o|u|v|e|l|l|e|s| |t|e|c|h|n|o
P010_fr,fr,A_parallel,mot,8,8,1.0,Les|nouvelles|technologies|changent|notre|façon|de|vivre.
P010_wo,wo,A_parallel,tiktoken,12,45,3.75,▁|<0x58>|ee|tu|▁n|j|<0xC3>|<0xAB>|k|<0xC3>|<0xAB>|ra|m|▁y|i|▁|<0xC3>|<0xAB>|pp|▁ci
P010_wo,wo,A_parallel,sentencepiece,12,43,3.5833333333333335,▁|<0x58>|ee|tu|▁nj|<0xC3>|<0xAB>|k|<0xC3>|<0xAB>|ra|m|▁y|i|▁|<0xC3>|<0xAB>|pp|▁ci|▁k
P010_wo,wo,A_parallel,caractere,12,59,4.916666666666667,X|e|e|t|u| |n|j|ë|k|ë|r|a|m| |y|i| |ë|p
P010_wo,wo,A_parallel,mot,12,12,1.0,Xeetu|njëkëram|yi|ëpp|ci|kanam|dañuy|soppi|yoon|wu|ñu|dëkk.
P010_yo,yo,A_parallel,tiktoken,12,54,4.5,▁|<0xC3>|<0x8C>|m|<0xE1>|<0xBB>|<0x8D>|<0xCC>|<0x80>|▁|<0xE1>|<0xBA>|<0xB9>|<0xCC>|<0x80>|r|<0xE1>|<0xBB>|<0x8D>|▁t
P010_yo,yo,A_parallel,sentencepiece,12,25,2.0833333333333335,▁|<0xC3>|<0x8C>|m|ọ̀|▁ẹ̀|rọ|▁tuntun|▁ń|▁y|í|▁|ọ̀|n|à|▁t|í|▁a|▁ń|▁g
P010_yo,yo,A_parallel,caractere,12,47,3.9166666666666665,Ì|m|ọ|̀| |ẹ|̀|r|ọ| |t|u|n|t|u|n| |ń| |y
P010_yo,yo,A_parallel,mot,12,12,1.0,Ìmọ̀|ẹ̀rọ|tuntun|ń|yí|ọ̀nà|tí|a|ń|gbé|ayé|padà.
P010_sw,sw,A_parallel,tiktoken,7,31,4.428571428571429,▁T|ek|nolo|j|ia|▁m|p|y|a|▁|z|in|ab|a|di|l|is|ha|▁n|j
P010_sw,sw,A_parallel,sentencepiece,7,8,1.1428571428571428,▁Teknolojia|▁mpya|▁zinabadilisha|▁njia|▁yetu|▁ya|▁kuishi|.
P010_sw,sw,A_parallel,caractere,7,50,7.142857142857143,T|e|k|n|o|l|o|j|i|a| |m|p|y|a| |z|i|n|a
P010_sw,sw,A_parallel,mot,7,7,1.0,Teknolojia|mpya|zinabadilisha|njia|yetu|ya|kuishi.
P010_fon,fon,A_parallel,tiktoken,13,53,4.076923076923077,▁N|<0xC7>|<0x94>|ny|w|<0xC9>|<0x9B>|x|<0xC9>|<0x94>|▁y|<0xC9>|<0x94>|y|<0xC9>|<0x94>|<0xCC>|<0x8C>|▁l|<0xC9>
P010_fon,fon,A_parallel,sentencepiece,13,50,3.8461538461538463,▁N|<0xC7>|<0x94>|ny|w|<0xC9>|<0x9B>|x|<0xC9>|<0x94>|▁y|<0xC9>|<0x94>|y|<0xC9>|<0x94>|<0xCC>|<0x8C>|▁l|<0xC9>
P010_fon,fon,A_parallel,caractere,13,50,3.8461538461538463,N|ǔ|n|y|w|ɛ|x|ɔ| |y|ɔ|y|ɔ|̌| |l|ɛ| |n|ɔ
P010_fon,fon,A_parallel,mot,13,13,1.0,Nǔnywɛxɔ|yɔyɔ̌|lɛ|nɔ|cí|nǔ|e|mǐ|nɔ|wà|gbɛ̀|mɛ|tɔn.
P011_fr,fr,A_parallel,tiktoken,7,8,1.1428571428571428,▁Le|▁marché|▁est|▁ouvert|▁chaque|▁samedi|▁matin|.
P011_fr,fr,A_parallel,sentencepiece,7,8,1.1428571428571428,▁Le|▁marché|▁est|▁ouvert|▁chaque|▁samedi|▁matin|.
P011_fr,fr,A_parallel,caractere,7,41,5.857142857142857,L|e| |m|a|r|c|h|é| |e|s|t| |o|u|v|e|r|t
P011_fr,fr,A_parallel,mot,7,7,1.0,Le|marché|est|ouvert|chaque|samedi|matin.
P011_wo,wo,A_parallel,tiktoken,8,26,3.25,▁M|arché|▁bi|▁d|af|a|▁j|<0xC3>|<0xAB>|l|<0xC3>|<0xAB>|ndi|k|u|▁A|se|er|▁b|u
P011_wo,wo,A_parallel,sentencepiece,8,24,3.0,▁M|arché|▁bi|▁d|af|a|▁j|<0xC3>|<0xAB>|l|<0xC3>|<0xAB>|ndi|ku|▁A|se|er|▁bu|▁ne|k
P011_wo,wo,A_parallel,caractere,8,44,5.5,M|a|r|c|h|é| |b|i| |d|a|f|a| |j|ë|l|ë|n
P011_wo,wo,A_parallel,mot,8,8,1.0,Marché|bi|dafa|jëlëndiku|Aseer|bu|nekk|suba.
P011_yo,yo,A_parallel,tiktoken,6,45,7.5,▁|<0xE1>|<0xBB>|<0x8C>|j|à|▁|<0xC5>|<0x84>|▁|<0xE1>|<0xB9>|<0xA3>|<0xC3>|<0xAD>|▁g|b|og|bo|▁
P011_yo,yo,A_parallel,sentencepiece,6,23,3.8333333333333335,▁|<0xE1>|<0xBB>|<0x8C>|j|à|▁ń|▁ṣ|í|▁gbogbo|▁|<0xC3>|<0x80>|b|á|m|ẹ́|ta|▁|<0xC3>
P011_yo,yo,A_parallel,caractere,6,32,5.333333333333333,Ọ|j|à| |ń| |ṣ|í| |g|b|o|g|b|o| |À|b|á|m
P011_yo,yo,A_parallel,mot,6,6,1.0,Ọjà|ń|ṣí|gbogbo|Àbámẹ́ta|òwúrọ̀.
P011_sw,sw,A_parallel,tiktoken,5,25,5.0,▁S|o|k|o|▁l|in|af|ung|ul|i|wa|▁|k|il|a|▁J|um|am|os|i
P011_sw,sw,A_parallel,sentencepiece,5,18,3.6,▁S|o|ko|▁l|in|af|ung|ul|i|wa|▁kila|▁J|um|am|os|i|▁asubuhi|.
P011_sw,sw,A_parallel,caractere,5,41,8.2,S|o|k|o| |l|i|n|a|f|u|n|g|u|l|i|w|a| |k
P011_sw,sw,A_parallel,mot,5,5,1.0,Soko|linafunguliwa|kila|Jumamosi|asubuhi.
P011_fon,fon,A_parallel,tiktoken,7,41,5.857142857142857,▁A|y|i|k|<0xC3>|<0xBA>|ng|ban|▁|<0xC9>|<0x94>|▁n|<0xC9>|<0x94>|▁m|<0xC9>|<0x9B>|▁|z|<0xC7>
P011_fon,fon,A_parallel,sentencepiece,7,32,4.571428571428571,▁A|y|ik|ún|gb|an|▁|<0xC9>|<0x94>|▁n|<0xC9>|<0x94>|▁m|<0xC9>|<0x9B>|▁z|<0xC7>|<0x8E>|ns|ín
P011_fon,fon,A_parallel,caractere,7,39,5.571428571428571,A|y|i|k|ú|n|g|b|a|n| |ɔ| |n|ɔ| |m|ɛ| |z
P011_fon,fon,A_parallel,mot,7,7,1.0,Ayikúngban|ɔ|nɔ|mɛ|zǎnsínsɛn|gbɛ̀|gbɛ̀.
P012_fr,fr,A_parallel,tiktoken,7,8,1.1428571428571428,▁Les|▁étudiants|▁préparent|▁leurs|▁examens|▁avec|▁sérieux|.
P012_fr,fr,A_parallel,sentencepiece,7,8,1.1428571428571428,▁Les|▁étudiants|▁préparent|▁leurs|▁examens|▁avec|▁sérieux|.
P012_fr,fr,A_parallel,caractere,7,51,7.285714285714286,L|e|s| |é|t|u|d|i|a|n|t|s| |p|r|é|p|a|r
P012_fr,fr,A_parallel,mot,7,7,1.0,Les|étudiants|préparent|leurs|examens|avec|sérieux.
P012_wo,wo,A_parallel,tiktoken,13,35,2.6923076923076925,▁J|ang|ale|k|at|▁y|i|▁da|ñ|u|y|▁s|<0xC3>|<0xAB>|tu|▁ci|▁j|à|ng|am
P012_wo,wo,A_parallel,sentencepiece,13,34,2.6153846153846154,▁J|ang|ale|k|at|▁y|i|▁d|añ|u|y|▁s|<0xC3>|<0xAB>|tu|▁ci|▁j|à|ng|am
P012_wo,wo,A_parallel,caractere,13,61,4.6923076923076925,J|a|n|g|a|l|e|k|a|t| |y|i| |d|a|ñ|u|y| 
P012_wo,wo,A_parallel,mot,13,13,1.0,Jangalekat|yi|dañuy|sëtu|ci|jàngam|yu|ne|ci|kanam|ak|xam|xam.
P012_yo,yo,A_parallel,tiktoken,10,85,8.5,▁|<0xC3>|<0x80>|w|<0xE1>|<0xBB>|<0x8D>|n|▁a|k|<0xE1>|<0xBA>|<0xB9>|<0xCC>|<0x81>|k|<0xE1>|<0xBB>|<0x8D>|<0xCC>
P012_yo,yo,A_parallel,sentencepiece,10,38,3.8,▁|<0xC3>|<0x80>|wọn|▁a|k|ẹ|́k|ọ̀|ọ́|▁ń|▁m|ú|ra|sí|l|ẹ̀|▁fún|▁àwọn|▁ì
P012_yo,yo,A_parallel,caractere,10,61,6.1,À|w|ọ|n| |a|k|ẹ|́|k|ọ|̀|ọ|́| |ń| |m|ú|r
P012_yo,yo,A_parallel,mot,10,10,1.0,Àwọn|akẹ́kọ̀ọ́|ń|múrasílẹ̀|fún|àwọn|ìdánwò|wọn|pẹ̀lú|ìsirárà.
P012_sw,sw,A_parallel,tiktoken,7,31,4.428571428571429,▁W|an|af|un|zi|▁w|ana|j|it|ay|ar|is|ha|▁|k|wa|▁m|iti|h|ani
P012_sw,sw,A_parallel,sentencepiece,7,23,3.2857142857142856,▁Wana|f|un|zi|▁wana|j|ita|y|ar|isha|▁kwa|▁m|iti|h|ani|▁ya|o|▁kwa|▁|uz
P012_sw,sw,A_parallel,caractere,7,53,7.571428571428571,W|a|n|a|f|u|n|z|i| |w|a|n|a|j|i|t|a|y|a
P012_sw,sw,A_parallel,mot,7,7,1.0,Wanafunzi|wanajitayarisha|kwa|mitihani|yao|kwa|uzito.
P012_fon,fon,A_parallel,tiktoken,11,46,4.181818181818182,▁S|u|k|lu|▁m|<0xC9>|<0x9B>|▁l|<0xC9>|<0x9B>|▁n|<0xC9>|<0x94>|▁w|<0xC9>|<0x9B>|n|▁a|z|<0xC9>
P012_fon,fon,A_parallel,sentencepiece,11,44,4.0,▁S|uk|lu|▁m|<0xC9>|<0x9B>|▁l|<0xC9>|<0x9B>|▁n|<0xC9>|<0x94>|▁w|<0xC9>|<0x9B>|n|▁a|z|<0xC9>|<0x94>
P012_fon,fon,A_parallel,caractere,11,46,4.181818181818182,S|u|k|l|u| |m|ɛ| |l|ɛ| |n|ɔ| |w|ɛ|n| |a
P012_fon,fon,A_parallel,mot,11,11,1.0,Suklu|mɛ|lɛ|nɔ|wɛn|azɔ|bo|nɔ|d'alɔ|ɖò|zɔ̌sisa.
P013_fr,fr,A_parallel,tiktoken,9,12,1.3333333333333333,▁La|▁paix|▁est|▁nécessaire|▁pour|▁le|▁développement|▁d|'|un|▁pays|.
P013_fr,fr,A_parallel,sentencepiece,9,12,1.3333333333333333,▁La|▁paix|▁est|▁nécessaire|▁pour|▁le|▁développement|▁d|'|un|▁pays|.
P013_fr,fr,A_parallel,caractere,9,55,6.111111111111111,L|a| |p|a|i|x| |e|s|t| |n|é|c|e|s|s|a|i
P013_fr,fr,A_parallel,mot,9,9,1.0,La|paix|est|nécessaire|pour|le|développement|d'un|pays.
P013_wo,wo,A_parallel,tiktoken,11,33,3.0,▁J|am|▁m|oo|y|▁n|it|▁|k|i|▁b|<0xC3>|<0xAB>|g|g|▁a|▁y|or|▁n|g
P013_wo,wo,A_parallel,sentencepiece,11,30,2.727272727272727,▁J|am|▁mo|oy|▁n|it|▁ki|▁b|<0xC3>|<0xAB>|g|g|▁a|▁y|or|▁n|g|ir|▁d|<0xC3>
P013_wo,wo,A_parallel,caractere,11,45,4.090909090909091,J|a|m| |m|o|o|y| |n|i|t| |k|i| |b|ë|g|g
P013_wo,wo,A_parallel,mot,11,11,1.0,Jam|mooy|nit|ki|bëgg|a|yor|ngir|dëkk|bi|dëkk.
P013_yo,yo,A_parallel,tiktoken,7,57,8.142857142857142,▁|<0xC3>|<0x80>|l|à|<0xC3>|<0xA1>|f|<0xC3>|<0xAD>|à|▁|<0xE1>|<0xB9>|<0xA3>|e|▁p|à|t|à
P013_yo,yo,A_parallel,sentencepiece,7,23,3.2857142857142856,▁|<0xC3>|<0x80>|là|á|f|í|à|▁ṣe|▁pàtàkì|▁fún|▁ìdàgbàsókè|▁or|í|l|ẹ̀|-|è|d|è
P013_yo,yo,A_parallel,caractere,7,48,6.857142857142857,À|l|à|á|f|í|à| |ṣ|e| |p|à|t|à|k|ì| |f|ú
P013_yo,yo,A_parallel,mot,7,7,1.0,Àlàáfíà|ṣe|pàtàkì|fún|ìdàgbàsókè|orílẹ̀-èdè|kan.
P013_sw,sw,A_parallel,tiktoken,6,23,3.8333333333333335,▁A|m|ani|▁in|ah|ita|j|i|k|a|▁|k|wa|▁ma|end|el|eo|▁y|a|▁n
P013_sw,sw,A_parallel,sentencepiece,6,7,1.1666666666666667,▁Amani|▁inahitajika|▁kwa|▁maendeleo|▁ya|▁nchi|.
P013_sw,sw,A_parallel,caractere,6,40,6.666666666666667,A|m|a|n|i| |i|n|a|h|i|t|a|j|i|k|a| |k|w
P013_sw,sw,A_parallel,mot,6,6,1.0,Amani|inahitajika|kwa|maendeleo|ya|nchi.
P013_fon,fon,A_parallel,tiktoken,11,40,3.6363636363636362,▁F|<0xC3>|<0xAD>|f|<0xC3>|<0xA1>|▁n|y|<0xC3>|<0xAD>|▁n|<0xC7>|<0x94>|▁e|▁h|<0xC9>|<0x9B>|n|▁hu|do
P013_fon,fon,A_parallel,sentencepiece,11,34,3.090909090909091,▁F|í|f|á|▁ny|í|▁n|<0xC7>|<0x94>|▁e|▁h|<0xC9>|<0x9B>|n|▁hu|do|▁n|ú|▁t|<0xC3>
P013_fon,fon,A_parallel,caractere,11,42,3.8181818181818183,F|í|f|á| |n|y|í| |n|ǔ| |e| |h|ɛ|n| |h|u
P013_fon,fon,A_parallel,mot,11,11,1.0,Fífá|nyí|nǔ|e|hɛn|hudo|nú|tò|ɔ|tɔn|gbigbɔ.
P014_fr,fr,A_parallel,tiktoken,9,10,1.1111111111111112,▁Les|▁femmes|▁jouent|▁un|▁rôle|▁crucial|▁dans|▁le|▁développement|.
P014_fr,fr,A_parallel,sentencepiece,9,10,1.1111111111111112,▁Les|▁femmes|▁jouent|▁un|▁rôle|▁crucial|▁dans|▁le|▁développement|.
P014_fr,fr,A_parallel,caractere,9,56,6.222222222222222,L|e|s| |f|e|m|m|e|s| |j|o|u|e|n|t| |u|n
P014_fr,fr,A_parallel,mot,9,9,1.0,Les|femmes|jouent|un|rôle|crucial|dans|le|développement.
P014_wo,wo,A_parallel,tiktoken,10,38,3.8,▁J|ig|éen|▁y|i|▁a|m|▁so|lo|▁b|u|▁d|<0xC3>|<0xAB>|g|<0xC3>|<0xAB>|<0xC3>|<0xAB>|r
P014_wo,wo,A_parallel,sentencepiece,10,35,3.5,▁J|ig|éen|▁y|i|▁a|m|▁so|lo|▁bu|▁d|<0xC3>|<0xAB>|g|<0xC3>|<0xAB>|<0xC3>|<0xAB>|r|▁ci
P014_wo,wo,A_parallel,caractere,10,48,4.8,J|i|g|é|e|n| |y|i| |a|m| |s|o|l|o| |b|u
P014_wo,wo,A_parallel,mot,10,10,1.0,Jigéen|yi|am|solo|bu|dëgëër|ci|njëkëram|bu|dëkk.
P014_yo,yo,A_parallel,tiktoken,8,49,6.125,▁|<0xC3>|<0x80>|w|<0xE1>|<0xBB>|<0x8D>|n|▁o|b|<0xC3>|<0xAC>|n|rin|▁|<0xC5>|<0x84>|▁|k|ó
P014_yo,yo,A_parallel,sentencepiece,8,12,1.5,▁|<0xC3>|<0x80>|wọn|▁obìnrin|▁ń|▁kó|▁ipa|▁pàtàkì|▁nínú|▁ìdàgbàsókè|.
P014_yo,yo,A_parallel,caractere,8,45,5.625,À|w|ọ|n| |o|b|ì|n|r|i|n| |ń| |k|ó| |i|p
P014_yo,yo,A_parallel,mot,8,8,1.0,Àwọn|obìnrin|ń|kó|ipa|pàtàkì|nínú|ìdàgbàsókè.
P014_sw,sw,A_parallel,tiktoken,6,24,4.0,▁W|ana|wa|ke|▁w|ana|▁ju|k|um|u|▁mu|h|im|u|▁|k|ati|k|a|▁ma
P014_sw,sw,A_parallel,sentencepiece,6,7,1.1666666666666667,▁Wanawake|▁wana|▁jukumu|▁muhimu|▁katika|▁maendeleo|.
P014_sw,sw,A_parallel,caractere,6,45,7.5,W|a|n|a|w|a|k|e| |w|a|n|a| |j|u|k|u|m|u
P014_sw,sw,A_parallel,mot,6,6,1.0,Wanawake|wana|jukumu|muhimu|katika|maendeleo.
P014_fon,fon,A_parallel,tiktoken,9,36,4.0,▁N|y|<0xC9>|<0x94>|nu|▁l|<0xC9>|<0x9B>|▁n|<0xC9>|<0x94>|▁w|à|▁a|z|<0xC9>|<0x94>|▁t|a|j
P014_fon,fon,A_parallel,sentencepiece,9,33,3.6666666666666665,▁N|y|<0xC9>|<0x94>|nu|▁l|<0xC9>|<0x9B>|▁n|<0xC9>|<0x94>|▁w|à|▁a|z|<0xC9>|<0x94>|▁ta|ji|▁
P014_fon,fon,A_parallel,caractere,9,37,4.111111111111111,N|y|ɔ|n|u| |l|ɛ| |n|ɔ| |w|à| |a|z|ɔ| |t
P014_fon,fon,A_parallel,mot,9,9,1.0,Nyɔnu|lɛ|nɔ|wà|azɔ|taji|ɖò|gbigbɔ|mɛ.
P015_fr,fr,A_parallel,tiktoken,10,11,1.1,▁La|▁musique|▁africaine|▁est|▁riche|▁en|▁rythmes|▁et|▁en|▁mélodies|.
P015_fr,fr,A_parallel,sentencepiece,10,11,1.1,▁La|▁musique|▁africaine|▁est|▁riche|▁en|▁rythmes|▁et|▁en|▁mélodies|.
P015_fr,fr,A_parallel,caractere,10,57,5.7,L|a| |m|u|s|i|q|u|e| |a|f|r|i|c|a|i|n|e
P015_fr,fr,A_parallel,mot,10,10,1.0,La|musique|africaine|est|riche|en|rythmes|et|en|mélodies.
P015_wo,wo,A_parallel,tiktoken,12,29,2.4166666666666665,▁|<0x58>|olo|or|▁w|u|▁Afr|ig|▁wi|▁d|af|a|▁jar|▁|x|ee|tu|▁wa|xt|a
P015_wo,wo,A_parallel,sentencepiece,12,29,2.4166666666666665,▁|<0x58>|olo|or|▁w|u|▁Afr|ig|▁wi|▁d|af|a|▁jar|▁|x|ee|tu|▁wa|xt|a
P015_wo,wo,A_parallel,caractere,12,56,4.666666666666667,X|o|l|o|o|r| |w|u| |A|f|r|i|g| |w|i| |d
P015_wo,wo,A_parallel,mot,12,12,1.0,Xoloor|wu|Afrig|wi|dafa|jar|xeetu|waxtaan|yi|te|yomb|yi.
P015_yo,yo,A_parallel,tiktoken,8,53,6.625,▁|<0x4F>|rin|▁|<0xC3>|<0x81>|f|<0xC3>|<0xAD>|r|<0xC3>|<0xAD>|k|à|▁j|<0xE1>|<0xBA>|<0xB9>|▁|<0xE1>
P015_yo,yo,A_parallel,sentencepiece,8,29,3.625,▁|<0x4F>|rin|▁|<0xC3>|<0x81>|f|í|rí|k|à|▁j|ẹ|▁ọ|l|ọ́|rọ̀|▁nínú|▁r|í
P015_yo,yo,A_parallel,caractere,8,45,5.625,O|r|i|n| |Á|f|í|r|í|k|à| |j|ẹ| |ọ|l|ọ|́
P015_yo,yo,A_parallel,mot,8,8,1.0,Orin|Áfíríkà|jẹ|ọlọ́rọ̀|nínú|rítimù|àti|orin.
P015_sw,sw,A_parallel,tiktoken,9,31,3.4444444444444446,▁M|u|zi|k|i|▁wa|▁K|ia|fri|k|a|▁un|a|▁|ut|a|j|ir|i|▁wa
P015_sw,sw,A_parallel,sentencepiece,9,26,2.888888888888889,▁M|uz|ik|i|▁wa|▁K|ia|fr|ika|▁un|a|▁|ut|aj|ir|i|▁wa|▁m|id|und
P015_sw,sw,A_parallel,caractere,9,52,5.777777777777778,M|u|z|i|k|i| |w|a| |K|i|a|f|r|i|k|a| |u
P015_sw,sw,A_parallel,mot,9,9,1.0,Muziki|wa|Kiafrika|una|utajiri|wa|midundo|na|nyimbo.
P015_fon,fon,A_parallel,tiktoken,12,38,3.1666666666666665,▁H|<0xC9>|<0x9B>|n|▁Afrique|▁t|<0xC9>|<0x94>|n|▁n|y|<0xC3>|<0xAD>|▁n|<0xC7>|<0x94>|▁n|y|any|a
P015_fon,fon,A_parallel,sentencepiece,12,32,2.6666666666666665,▁H|<0xC9>|<0x9B>|n|▁Afrique|▁t|<0xC9>|<0x94>|n|▁ny|í|▁n|<0xC7>|<0x94>|▁ny|anya|▁e|▁|<0xC9>|<0x96>
P015_fon,fon,A_parallel,caractere,12,52,4.333333333333333,H|ɛ|n| |A|f|r|i|q|u|e| |t|ɔ|n| |n|y|í| 
P015_fon,fon,A_parallel,mot,12,12,1.0,Hɛn|Afrique|tɔn|nyí|nǔ|nyanya|e|ɖè|dindo|kpo|xó|kpo.
P016_fr,fr,A_parallel,tiktoken,8,13,1.625,▁Il|▁f|au|t|▁protéger|▁l|'|environnement|▁pour|▁les|▁générations|▁futures|.
P016_fr,fr,A_parallel,sentencepiece,8,13,1.625,▁Il|▁f|au|t|▁protéger|▁l|'|environnement|▁pour|▁les|▁générations|▁futures|.
P016_fr,fr,A_parallel,caractere,8,62,7.75,I|l| |f|a|u|t| |p|r|o|t|é|g|e|r| |l|'|e
P016_fr,fr,A_parallel,mot,8,8,1.0,Il|faut|protéger|l'environnement|pour|les|générations|futures.
P016_wo,wo,A_parallel,tiktoken,12,25,2.0833333333333335,▁D|a|▁fa|▁w|ar|▁anu|▁|xam|▁|xam|▁ci|▁n|da|w|▁mi|▁n|g|ir|▁n|j
P016_wo,wo,A_parallel,sentencepiece,12,24,2.0,▁D|a|▁fa|▁w|ar|▁anu|▁|xam|▁|xam|▁ci|▁n|da|w|▁mi|▁n|g|ir|▁n|ji
P016_wo,wo,A_parallel,caractere,12,47,3.9166666666666665,D|a| |f|a| |w|a|r| |a|n|u| |x|a|m| |x|a
P016_wo,wo,A_parallel,mot,12,12,1.0,Da|fa|war|anu|xam|xam|ci|ndaw|mi|ngir|njiit|yi.
P016_yo,yo,A_parallel,tiktoken,10,47,4.7,▁A|▁g|b|<0xE1>|<0xBB>|<0x8D>|d|<0xE1>|<0xBB>|<0x8D>|▁da|ab|o|bo|▁à|y|<0xC3>|<0xAD>|k|<0xC3>
P016_yo,yo,A_parallel,sentencepiece,10,22,2.2,▁A|▁g|bọ|d|ọ|▁da|ab|o|bo|▁à|y|í|k|á|▁fún|▁àwọn|▁ì|ran|▁tó|▁ń
P016_yo,yo,A_parallel,caractere,10,45,4.5,A| |g|b|ọ|d|ọ| |d|a|a|b|o|b|o| |à|y|í|k
P016_yo,yo,A_parallel,mot,10,10,1.0,A|gbọdọ|daabobo|àyíká|fún|àwọn|ìran|tó|ń|bọ̀.
P016_sw,sw,A_parallel,tiktoken,6,29,4.833333333333333,▁T|un|ah|ita|j|i|▁|k|ul|in|da|▁ma|z|ing|i|ra|▁|k|wa|▁vi
P016_sw,sw,A_parallel,sentencepiece,6,20,3.3333333333333335,▁T|un|ahita|ji|▁k|ul|in|da|▁ma|z|ingi|ra|▁kwa|▁v|iz|azi|▁vij|av|yo|.
P016_sw,sw,A_parallel,caractere,6,48,8.0,T|u|n|a|h|i|t|a|j|i| |k|u|l|i|n|d|a| |m
P016_sw,sw,A_parallel,mot,6,6,1.0,Tunahitaji|kulinda|mazingira|kwa|vizazi|vijavyo.
